CustomerID,StockCode,Description,Score
14647,21539,RED RETROSPOT BUTTER DISH,0.8415229589636515
14647,23124,18PC WOODEN CUTLERY SET DISPOSABLE,0.8379078423304116
14647,23166,MEDIUM CERAMIC TOP STORAGE JAR,0.833160507659829
14647,22842,BISCUIT TIN VINTAGE RED,0.8184725205602155
14647,22604,SET OF 4 NAPKIN CHARMS CUTLERY,0.8056491213854903
14647,21165,BEWARE OF THE CAT METAL SIGN ,0.8001228581568046
14647,22940,FELTCRAFT CHRISTMAS FAIRY,0.7859704673051742
14649,23207,LUNCH BAG ALPHABET DESIGN,0.884032035869457
14649,22197,SMALL POPCORN HOLDER,0.881187018735692
14649,22539,MINI JIGSAW DOLLY GIRL,0.4463613371858739
14649,21224,SET/4 SKULL BADGES,0.3843667070211692
14649,23249,VINTAGE RED ENAMEL TRIM PLATE,0.33287133264930313
14649,23118,PARISIENNE JEWELLERY DRAWER ,0.3009485328074653
14649,22741,FUNKY DIVA PEN,0.2895661459850032
14649,21725,SWEETIES  STICKERS,0.2824506918947103
14649,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,0.27763388353506824
14649,23301,GARDENERS KNEELING PAD KEEP CALM ,0.2754250827851547
14649,84559B,3D SHEET OF CAT STICKERS,0.23537557657892524
14649,22310,IVORY KNITTED MUG COSY ,0.23537557657892524
14649,22334,DINOSAUR PARTY BAG + STICKER SET,0.23445027469506163
14649,23252,ENAMEL JUG PANTRY,0.2054526469365333
14649,84226,HEN HOUSE W FAMILY IN BARN & NEST,0.1958443177724344
14651,21426,WOODLAND STORAGE BOX SMALL,0.948354065592898
14651,21916,SET 12 RETRO WHITE CHALK STICKS,0.9458253219553797
14651,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,0.9368363949374001
14651,21879,HEARTS GIFT TAPE,0.9254988017931473
14651,22400,MAGNETS PACK OF 4 HOME SWEET HOME,0.9120850661461717
14651,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,0.9014500300019979
14651,20754,RETROSPOT RED WASHING UP GLOVES,0.9003130973352613
14651,21903,MAN FLU METAL SIGN,0.8639766729447415
14651,20718,RED RETROSPOT SHOPPER BAG,0.8581663585957586
14651,84596G,SMALL CHOCOLATES PINK BOWL,0.8557948913606275
14651,22089,PAPER BUNTING VINTAGE PAISLEY,0.8454902703750178
14651,23201,JUMBO BAG ALPHABET,0.8391713265332753
14651,21162,TOXIC AREA  DOOR HANGER ,0.8271077897760563
14651,84819,DANISH ROSE ROUND SEWING BOX,0.8247287921508931
14651,23200,JUMBO BAG PEARS,0.7688237246923394
14653,22292,HANGING CHICK  YELLOW DECORATION,0.3287979746107146
14653,23230,WRAP ALPHABET DESIGN,0.2041241452319315
14653,84459B,YELLOW METAL CHICKEN HEART ,0.17320508075688773
14653,22704,WRAP RED APPLES ,0.15075567228888181
14653,22297,HEART IVORY TRELLIS SMALL,0.12053151055354618
14653,22636,CHILDS BREAKFAST SET CIRCUS PARADE,0.03880752628531664
14653,21240,BLUE POLKADOT CUP,0.030617027189481776
14653,22427,ENAMEL FLOWER JUG CREAM,0.00953983085648246
14653,22629,SPACEBOY LUNCH BOX ,0.0029663666750462487
14653,21175,GIN + TONIC DIET METAL SIGN,0.0003749171875959064
14653,10125,MINI FUNKY DESIGN TAPES,0.0
14653,10133,COLOURING PENCILS BROWN TUBE,0.0
14653,10135,COLOURING PENCILS BROWN TUBE,0.0
14653,11001,ASSTD DESIGN RACING CAR PEN,0.0
14653,15030,FAN BLACK FRAME ,0.0
14655,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,0.6341662919331496
14655,21929,JUMBO BAG PINK VINTAGE PAISLEY,0.6115916339669175
14655,22383,LUNCH BAG SUKI DESIGN ,0.5751463141367225
14655,22896,PEG BAG APPLES DESIGN,0.5268866327207258
14655,21424,WOODLAND STORAGE BOX LARGE ,0.5018022322254995
14655,84915,HAND TOWEL PINK FLOWER AND DAISY,0.5018022322254995
14655,23360,SET 8 CANDLES VINTAGE DOILEY,0.5018022322254995
14655,21218,RED SPOTTY BISCUIT TIN,0.5008414202288932
14655,21154,RED RETROSPOT OVEN GLOVE ,0.500577316488232
14655,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,0.4986603329252399
14655,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,0.4985057266233615
14655,22814,CARD PARTY GAMES ,0.49841199694953237
14655,21212,PACK OF 72 RETROSPOT CAKE CASES,0.4983332315666634
14655,22258,FELT FARM ANIMAL RABBIT,0.4979272535228974
14655,21209,MULTICOLOUR HONEYCOMB FAN,0.4979272535228974
14657,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,0.9669042414583141
14657,21424,WOODLAND STORAGE BOX LARGE ,0.9492373360147996
14657,84915,HAND TOWEL PINK FLOWER AND DAISY,0.9492373360147996
14657,23360,SET 8 CANDLES VINTAGE DOILEY,0.9492373360147996
14657,21218,RED SPOTTY BISCUIT TIN,0.9473992514414903
14657,21154,RED RETROSPOT OVEN GLOVE ,0.9471865377980798
14657,21918,SET 12 KIDS COLOUR  CHALK STICKS,0.9448282367507651
14657,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,0.9432939425217534
14657,21212,PACK OF 72 RETROSPOT CAKE CASES,0.9426751791877505
14657,21209,MULTICOLOUR HONEYCOMB FAN,0.9419072082781038
14657,22258,FELT FARM ANIMAL RABBIT,0.9419072082781038
14657,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,0.9397837974982599
14657,23286,BLUE VINTAGE SPOT BEAKER,0.9395013110965506
14657,22814,CARD PARTY GAMES ,0.9363219405196094
14657,84792,ENCHANTED BIRD COATHANGER 5 HOOK,0.9292847656423746
14658,21578,WOODLAND DESIGN  COTTON TOTE BAG,0.45291081365783825
14658,21369,MIRRORED WALL ART SPLODGES,0.45291081365783825
14658,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,0.4393880291048718
14658,22094,RED RETROSPOT TISSUE BOX,0.4085143369505322
14658,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,0.4050957468334666
14658,23112,PARISIENNE CURIO CABINET,0.40506553149643204
14658,22115,METAL SIGN EMPIRE TEA,0.4028637973587551
14658,23110,PARISIENNE KEY CABINET ,0.3953329688859206
14658,84596L,BISCUITS SMALL BOWL LIGHT BLUE,0.3300723563100105
14658,82599,FANNY'S REST STOPMETAL SIGN,0.2955539516019915
14658,85132C,CHARLIE AND LOLA FIGURES TINS,0.2813157371610142
14658,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,0.26118605624721086
14658,22938,CUPCAKE LACE PAPER SET 6,0.2518306221701263
14658,22977,DOLLY GIRL CHILDRENS EGG CUP,0.250961738767243
14658,22189,CREAM HEART CARD HOLDER,0.24729786709407453
14660,21313,GLASS HEART T-LIGHT HOLDER ,0.1192980410565269
14660,23032,DRAWER KNOB CRACKLE GLAZE IVORY,0.09931119505786594
14660,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,0.08989492648175668
14660,23029,DRAWER KNOB CRACKLE GLAZE GREEN,0.07061267297367757
14660,22384,LUNCH BAG PINK POLKADOT,0.05799429863521568
14660,23031,DRAWER KNOB CRACKLE GLAZE PINK,0.05754853319028508
14660,82494L,WOODEN FRAME ANTIQUE WHITE ,0.053084066653944544
14660,22723,SET OF 6 HERB TINS SKETCHBOOK,0.02610003062626289
14660,23109,PACK OF SIX LED TEA LIGHTS,0.007426576041719217
14660,22423,REGENCY CAKESTAND 3 TIER,0.004378264957119967
14660,84946,ANTIQUE SILVER TEA GLASS ETCHED,0.0029094210148567475
14660,15030,FAN BLACK FRAME ,0.0
14660,15034,PAPER POCKET TRAVELING FAN ,0.0
14660,15036,ASSORTED COLOURS SILK FAN,0.0
14660,15039,SANDALWOOD FAN,0.0
14665,22917,HERB MARKER ROSEMARY,0.6934747776107649
14665,16045,POPART WOODEN PENCILS ASST,0.23284515771189984
14665,15034,PAPER POCKET TRAVELING FAN ,0.22936099377580246
14665,22432,WATERING CAN PINK BUNNY,0.19503244885285823
14665,22348,TEA BAG PLATE RED RETROSPOT,0.1743573972723772
14665,21479,WHITE SKULL HOT WATER BOTTLE ,0.14962058505243897
14665,21989,PACK OF 20 SKULL PAPER NAPKINS,0.14640256190457926
14665,22435,SET OF 9 HEART SHAPED BALLOONS,0.1389278112931717
14665,21987,PACK OF 6 SKULL PAPER CUPS,0.13320548817917177
14665,22746,POPPY'S PLAYHOUSE LIVINGROOM ,0.13320548817917177
14665,21882,SKULLS TAPE,0.12915925467288525
14665,22079,RIBBON REEL HEARTS DESIGN ,0.1242835507562029
14665,22437,SET OF 9 BLACK SKULL BALLOONS,0.11851506481478077
14665,22314,OFFICE MUG WARMER CHOC+BLUE,0.09505863757867168
14665,22061,LARGE CAKE STAND  HANGING STRAWBERY,0.08962214298964416
14670,22618,COOKING SET RETROSPOT,0.9134385767581392
14670,22154,ANGEL DECORATION 3 BUTTONS ,0.883852189906927
14670,22603,CHRISTMAS RETROSPOT TREE WOOD,0.8479522005177035
14670,22195,LARGE HEART MEASURING SPOONS,0.740215606344758
14670,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,0.7260514455927666
14670,21564,PINK  HEART SHAPE LOVE BUCKET ,0.699821152670511
14670,22217,T-LIGHT HOLDER HANGING LACE,0.676067365247865
14670,21693,SMALL HAMMERED SILVER CANDLEPOT ,0.636445827340584
14670,20856,DENIM PATCH PURSE PINK BUTTERFLY,0.5660881197323597
14670,20761,BLUE PAISLEY SKETCHBOOK,0.5133959006689409
14670,21735,TWO DOOR CURIO CABINET,0.4833834406893988
14670,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,0.46770999278758535
14670,21456,2 PICTURE BOOK EGGS EASTER CHICKS,0.4613678688652755
14670,23298,SPOTTY BUNTING,0.3054069410783362
14670,22530,MAGIC DRAWING SLATE DOLLY GIRL ,0.29683466507538137
14672,22217,T-LIGHT HOLDER HANGING LACE,0.6765316515059591
14672,21096,SET/6 FRUIT SALAD  PAPER PLATES,0.46020537291550384
14672,85130C,BEADED CRYSTAL HEART BLUE  LARGE,0.43810503458214745
14672,85230E,STRAWBRY SCENTED VOTIVE CANDLE,0.43810503458214745
14672,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,0.43810503458214745
14672,84388,WISE MAN STAR SHAPE EGG PAN,0.43810503458214745
14672,47563A,RETRO LONGBOARD IRONING BOARD COVER,0.43810503458214745
14672,22503,CABIN BAG VINTAGE PAISLEY,0.43810503458214745
14672,23334,IVORY WICKER HEART SMALL,0.43810503458214745
14672,16216,LETTER SHAPE PENCIL SHARPENER,0.43810503458214745
14672,71495A,CD WALL TIDY BLUE OFFICE,0.43810503458214745
14672,23325,RUSTIC STRAWBERRY JAM POT SMALL,0.43810503458214745
14672,22783,SET 3 WICKER OVAL BASKETS W LIDS,0.43810503458214745
14672,16238,PARTY TIME PENCIL ERASERS,0.4380875728936022
14672,21065,BOOM BOX SPEAKER GIRLS,0.4380099906425146
14673,22829,SWEETHEART WIRE WALL TIDY,0.8999491925350767
14673,22791,T-LIGHT GLASS FLUTED ANTIQUE,0.7456111943192817
14673,22169,FAMILY ALBUM WHITE PICTURE FRAME,0.5727131454799824
14673,21326,AGED GLASS SILVER T-LIGHT HOLDER,0.5696649467369309
14673,21524,DOORMAT SPOTTY HOME SWEET HOME,0.40439026340180206
14673,82482,WOODEN PICTURE FRAME WHITE FINISH,0.3213855118169487
14673,21623,VINTAGE UNION JACK MEMOBOARD,0.09256548190250466
14673,21260,FIRST AID TIN,0.09053892734993324
14673,20675,BLUE POLKADOT BOWL,0.08644312776081342
14673,84688,BEACH HUT DESIGN BLACKBOARD,0.07557939948532234
14673,21843,RED RETROSPOT CAKE STAND,0.06915450220865073
14673,22136,LOVE HEART SOCK HANGER,0.06511541578069975
14673,84978,HANGING HEART JAR T-LIGHT HOLDER,0.06465368027245455
14673,22148,EASTER CRAFT 4 CHICKS ,0.05568740579252797
14673,23338,EGG FRYING PAN RED ,0.053442705894078485
14687,85180A,RED HEARTS LIGHT CHAIN ,0.27602622373694174
14687,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,0.23276574958505858
14687,23083,SET 6 PAPER TABLE LANTERN STARS ,0.19518001458970666
14687,23227,FILIGREE HEART BUTTERFLY WHITE ,0.19518001458970666
14687,23180,MUM'S KITCHEN CLOCK,0.19518001458970666
14687,22501,PICNIC BASKET WICKER LARGE,0.19425182979147904
14687,15058A,BLUE POLKADOT GARDEN PARASOL,0.18957558878566663
14687,22642,SET OF 4 NAPKIN CHARMS STARS   ,0.15614401167176534
14687,21955,DOORMAT UNION JACK GUNS AND ROSES,0.15024964528506965
14687,21313,GLASS HEART T-LIGHT HOLDER ,0.14746909149493018
14687,22131,FOOD CONTAINER SET 3 LOVE HEART ,0.09883324222148017
14687,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,0.09759000729485333
14687,22026,BANQUET BIRTHDAY  CARD  ,0.09759000729485333
14687,84988,SET OF 72 PINK HEART PAPER DOILIES,0.09725814815989806
14687,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.08323299545991668
14690,21245,GREEN POLKADOT PLATE ,1.0211915410750718
14690,23360,SET 8 CANDLES VINTAGE DOILEY,0.9366460402439588
14690,84915,HAND TOWEL PINK FLOWER AND DAISY,0.9366460402439588
14690,21424,WOODLAND STORAGE BOX LARGE ,0.9366460402439588
14690,21154,RED RETROSPOT OVEN GLOVE ,0.9350085173556157
14690,21218,RED SPOTTY BISCUIT TIN,0.9347714796907937
14690,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,0.931791446299961
14690,21212,PACK OF 72 RETROSPOT CAKE CASES,0.9301709280941143
14690,22258,FELT FARM ANIMAL RABBIT,0.92941314404554
14690,21209,MULTICOLOUR HONEYCOMB FAN,0.92941314404554
14690,21918,SET 12 KIDS COLOUR  CHALK STICKS,0.929391078992202
14690,23286,BLUE VINTAGE SPOT BEAKER,0.9270391602347086
14690,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,0.9251390870162443
14690,22814,CARD PARTY GAMES ,0.9239019628780786
14690,84997C,CHILDRENS CUTLERY POLKADOT BLUE,0.9224663159192348
14691,22048,BIRTHDAY BANQUET GIFT WRAP,0.9116846116771036
14691,85130A,BEADED PEARL HEART WHITE LARGE,0.9116846116771036
14691,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,0.9116846116771036
14691,84949,SILVER HANGING T-LIGHT HOLDER,0.9052733511940739
14691,23356,LOVE HOT WATER BOTTLE,0.8977649452339892
14691,21426,WOODLAND STORAGE BOX SMALL,0.8834263525960957
14691,21916,SET 12 RETRO WHITE CHALK STICKS,0.881130603795295
14691,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,0.8726972228894304
14691,21445,12 PINK ROSE PEG PLACE SETTINGS,0.8648999641877365
14691,21879,HEARTS GIFT TAPE,0.8621358419431864
14691,22400,MAGNETS PACK OF 4 HOME SWEET HOME,0.8496404586393911
14691,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,0.8397335351269145
14691,20754,RETROSPOT RED WASHING UP GLOVES,0.8386744409390338
14691,84926A,WAKE UP COCKEREL TILE COASTER,0.8378009731364124
14691,84884A,ANT WHITE WIRE HEART SPIRAL,0.8317691698756084
14693,22815,CARD PSYCHEDELIC APPLES,0.501507819808305
14693,21508,VINTAGE KID DOLLY CARD ,0.4237762290018305
14693,21873,IF YOU CAN'T STAND THE HEAT MUG,0.42297329710055614
14693,21243,PINK  POLKADOT PLATE ,0.4202282610209688
14693,21504,SKULLS GREETING CARD,0.4118507772899837
14693,21086,SET/6 RED SPOTTY PAPER CUPS,0.411498541027082
14693,22518,CHILDS GARDEN BRUSH BLUE,0.4111001829404488
14693,22896,PEG BAG APPLES DESIGN,0.3825567404271063
14693,21907,I'M ON HOLIDAY METAL SIGN,0.37369018787692326
14693,21459,YELLOW EASTER EGG HUNT START POST,0.3664447552369728
14693,84913A,SOFT PINK ROSE TOWEL ,0.3664447552369728
14693,20803,SMALL PINK GLASS SUNDAE DISH,0.3664447552369728
14693,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,0.3664447552369728
14693,85194S,HANGING SPRING FLOWER EGG SMALL,0.3664447552369728
14693,21439,BASKET OF TOADSTOOLS,0.3651789664624884
14697,21251,DINOSAUR HEIGHT CHART STICKER SET,0.39391929857916763
14697,84086C,PINK/PURPLE RETRO RADIO,0.39391929857916763
14697,84750B,BLACK SMALL GLASS CAKE STAND,0.37370465934182984
14697,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,0.22742941307367104
14697,23230,WRAP ALPHABET DESIGN,0.1608168802256692
14697,22983,CARD BILLBOARD FONT,0.1392715036327889
14697,21705,BAG 500g SWIRLY MARBLES,0.12120593802435928
14697,21985,PACK OF 12 HEARTS DESIGN TISSUES ,0.07658187868785532
14697,84507B,STRIPES DESIGN MONKEY DOLL,0.06390214842634574
14697,20752,BLUE POLKADOT WASHING UP GLOVES,0.06267707347241022
14697,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,0.04759507025216035
14697,20975,12 PENCILS SMALL TUBE RED RETROSPOT,0.0345453174359574
14697,21704,BAG 250g SWIRLY MARBLES,0.021269642870805645
14697,20974,12 PENCILS SMALL TUBE SKULL,0.011087523881079597
14697,79321,CHILLI LIGHTS,0.008083478913671041
14699,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,0.43810503458214745
14699,85230E,STRAWBRY SCENTED VOTIVE CANDLE,0.43810503458214745
14699,85130C,BEADED CRYSTAL HEART BLUE  LARGE,0.43810503458214745
14699,84388,WISE MAN STAR SHAPE EGG PAN,0.43810503458214745
14699,47563A,RETRO LONGBOARD IRONING BOARD COVER,0.43810503458214745
14699,23334,IVORY WICKER HEART SMALL,0.43810503458214745
14699,16216,LETTER SHAPE PENCIL SHARPENER,0.43810503458214745
14699,71495A,CD WALL TIDY BLUE OFFICE,0.43810503458214745
14699,22783,SET 3 WICKER OVAL BASKETS W LIDS,0.43810503458214745
14699,22503,CABIN BAG VINTAGE PAISLEY,0.43810503458214745
14699,23325,RUSTIC STRAWBERRY JAM POT SMALL,0.43810503458214745
14699,16238,PARTY TIME PENCIL ERASERS,0.4380875728936022
14699,21065,BOOM BOX SPEAKER GIRLS,0.4380099906425146
14699,79164,BLACK WINE GLASS,0.43796819090097616
14699,79163,BLACK CHAMPAGNE GLASS,0.4378258978640468
14700,21172,PARTY METAL SIGN ,0.6428681885254613
14700,22088,PAPER BUNTING COLOURED LACE,0.6162303726810653
14700,22333,RETROSPOT PARTY BAG + STICKER SET,0.5930652937257618
14700,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,0.5424435928913186
14700,22941,CHRISTMAS LIGHTS 10 REINDEER,0.5294647252775057
14700,47566B,TEA TIME PARTY BUNTING,0.4577557722402069
14700,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,0.45616022305594145
14700,22090,PAPER BUNTING RETROSPOT,0.3725800986133235
14700,23206,LUNCH BAG APPLE DESIGN,0.363847670487529
14700,21210,SET OF 72 RETROSPOT PAPER  DOILIES,0.28772158340287896
14700,23199,JUMBO BAG APPLES,0.2727267916522872
14700,20724,RED RETROSPOT CHARLOTTE BAG,0.24868869480539144
14700,85099B,JUMBO BAG RED RETROSPOT,0.2100728430922668
14700,21578,WOODLAND DESIGN  COTTON TOTE BAG,0.19453776205991447
14700,21369,MIRRORED WALL ART SPLODGES,0.19453776205991447
14708,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,0.6906484594447583
14708,84879,ASSORTED COLOUR BIRD ORNAMENT,0.5652133001301054
14708,22659,LUNCH BOX I LOVE LONDON,0.44426543185313633
14708,22530,MAGIC DRAWING SLATE DOLLY GIRL ,0.4217465942471647
14708,21500,PINK POLKADOT WRAP ,0.38891585097971926
14708,21126,SET OF 6 GIRLS CELEBRATION CANDLES,0.3765661534801345
14708,22558,CLOTHES PEGS RETROSPOT PACK 24 ,0.2816992929040811
14708,22533,MAGIC DRAWING SLATE BAKE A CAKE ,0.26627248069113735
14708,22085,PAPER CHAIN KIT SKULLS ,0.21542504383165328
14708,22991,GIRAFFE WOODEN RULER,0.12552205116004483
14708,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,0.11651949939640811
14708,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,0.11336019377742483
14708,22786,CUSHION COVER PINK UNION JACK,0.07845128197502803
14708,22865,HAND WARMER OWL DESIGN,0.06902792502818733
14708,21703,BAG 125g SWIRLY MARBLES,0.03053169388732684
14716,22563,HAPPY STENCIL CRAFT,0.9476504530165188
14716,22784,LANTERN CREAM GAZEBO ,0.9232476577353844
14716,16259,PIECE OF CAMO STATIONERY SET,0.918093879899075
14716,21770,OPEN CLOSED METAL SIGN,0.743705358231343
14716,16048,TEATIME ROUND PENCIL SHARPENER ,0.733358797622569
14716,21530,DAIRY MAID TOASTRACK,0.7330356608817776
14716,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,0.6710170090696784
14716,22099,CARAVAN SQUARE TISSUE BOX,0.6675758735201793
14716,22301,COFFEE MUG CAT + BIRD DESIGN,0.6633479913873385
14716,22350,ILLUSTRATED CAT BOWL ,0.6408550438014633
14716,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,0.45874763993961254
14716,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,0.38565414723316654
14716,23206,LUNCH BAG APPLE DESIGN,0.38300795599527065
14716,23297,SET 40 HEART SHAPE PETIT FOUR CASES,0.3110267261602173
14716,23245,SET OF 3 REGENCY CAKE TINS,0.3023310903474256
14722,22651,GENTLEMAN SHIRT REPAIR KIT ,0.4190581774617469
14722,90162C,ANT SILVER FUSCHIA BOUDICCA RING,0.26967994498529685
14722,90209C,PINK ENAMEL+GLASS HAIR COMB,0.26967994498529685
14722,90209B,GREEN ENAMEL+GLASS HAIR COMB,0.26967994498529685
14722,90035C,"PEARL & SHELL 42""NECKL. IVORY",0.26967994498529685
14722,90162B,ANT SILVER LIME GREEN BOUDICCA RING,0.26967994498529685
14722,22785,SQUARECUSHION COVER PINK UNION FLAG,0.26967994498529685
14722,90014A,SILVER/MOP ORBIT NECKLACE,0.26967994498529685
14722,85020,ROUND PINK HEART MIRROR,0.26967994498529685
14722,21982,PACK OF 12 SUKI TISSUES ,0.2646683226074191
14722,23230,WRAP ALPHABET DESIGN,0.19127301391900148
14722,22461,SAVOY ART DECO CLOCK,0.18938190082121115
14722,79000,MOROCCAN TEA GLASS,0.1878263710041785
14722,16011,ANIMAL STICKERS,0.1874085142663273
14722,22128,PARTY CONES CANDY ASSORTED,0.15255401427929477
14723,22603,CHRISTMAS RETROSPOT TREE WOOD,0.9478180300521194
14723,22618,COOKING SET RETROSPOT,0.9429482808132812
14723,85040A,S/4 PINK FLOWER CANDLES IN BOWL,0.883852189906927
14723,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,0.8115606639832785
14723,22217,T-LIGHT HOLDER HANGING LACE,0.7556898111951769
14723,37413,ICON MUG REVOLUTIONARY,0.6708203932499368
14723,20761,BLUE PAISLEY SKETCHBOOK,0.5738600488468333
14723,23343,JUMBO BAG VINTAGE CHRISTMAS ,0.5262348115842176
14723,23196,VINTAGE LEAF MAGNETIC NOTEPAD,0.47733437050543803
14723,22074,6 RIBBONS SHIMMERING PINKS ,0.346370074704463
14723,23298,SPOTTY BUNTING,0.3413756165505331
14723,22610,PENS ASSORTED FUNNY FACE,0.25
14723,22175,PINK OWL SOFT TOY,0.2357022603955158
14723,22265,EASTER DECORATION NATURAL CHICK,0.21689871094344274
14723,21993,FLORAL FOLK STATIONERY SET,0.21629522817435
14727,22829,SWEETHEART WIRE WALL TIDY,0.8157574438176985
14727,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,0.7456111943192817
14727,22169,FAMILY ALBUM WHITE PICTURE FRAME,0.5191348750272196
14727,21326,AGED GLASS SILVER T-LIGHT HOLDER,0.5163718403631453
14727,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,0.41105292325946613
14727,22384,LUNCH BAG PINK POLKADOT,0.3777610335301284
14727,21524,DOORMAT SPOTTY HOME SWEET HOME,0.3665588794498109
14727,82482,WOODEN PICTURE FRAME WHITE FINISH,0.2913193608867184
14727,22628,PICNIC BOXES SET OF 3 RETROSPOT ,0.2667263574844195
14727,84946,ANTIQUE SILVER TEA GLASS ETCHED,0.1363355654990303
14727,23209,LUNCH BAG VINTAGE DOILY ,0.1132781317028687
14727,21683,MEDIUM MEDINA STAMPED METAL BOWL ,0.10824773781737461
14727,22073,RED RETROSPOT STORAGE JAR,0.09134509405765913
14727,21535,RED RETROSPOT SMALL MILK JUG,0.044389543291047544
14727,22918,HERB MARKER PARSLEY,0.032753480922016596
14729,21873,IF YOU CAN'T STAND THE HEAT MUG,0.7104371181586611
14729,21243,PINK  POLKADOT PLATE ,0.7058264830784046
14729,21504,SKULLS GREETING CARD,0.7037646083317852
14729,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,0.7027115219903183
14729,21508,VINTAGE KID DOLLY CARD ,0.6928859625874593
14729,21086,SET/6 RED SPOTTY PAPER CUPS,0.6911638148738097
14729,22518,CHILDS GARDEN BRUSH BLUE,0.6904947221131015
14729,22815,CARD PSYCHEDELIC APPLES,0.6659666069384441
14729,22896,PEG BAG APPLES DESIGN,0.6395972990223642
14729,21929,JUMBO BAG PINK VINTAGE PAISLEY,0.6333483168448713
14729,21907,I'M ON HOLIDAY METAL SIGN,0.6144911063856527
14729,22345,PARTY PIZZA DISH BLUE POLKADOT,0.6026818529762961
14729,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,0.5685689229611289
14729,22767,TRIPLE PHOTO FRAME CORNICE ,0.5281821682861392
14729,23296,SET OF 6 TEA TIME BAKING CASES,0.5255582862906483
14731,22570,FELTCRAFT CUSHION RABBIT,0.662165679921891
14731,20972,PINK CREAM FELT CRAFT TRINKET BOX ,0.5224029310419833
14731,22568,FELTCRAFT CUSHION OWL,0.4836974885780951
14731,22149,FELTCRAFT 6 FLOWER FRIENDS,0.4316705289982982
14731,21126,SET OF 6 GIRLS CELEBRATION CANDLES,0.309426373877638
14731,23445,ICE CREAM BUBBLES,0.309426373877638
14731,22445,PENCIL CASE LIFE IS BEAUTIFUL,0.2933740900667591
14731,10002,INFLATABLE POLITICAL GLOBE ,0.2883566293271464
14731,22193,RED DINER WALL CLOCK,0.2815382435390276
14731,23029,DRAWER KNOB CRACKLE GLAZE GREEN,0.2762089620712493
14731,22955,36 FOIL STAR CAKE CASES ,0.2320697804082285
14731,21868,POTTING SHED TEA MUG,0.23049944969655983
14731,22946,WOODEN ADVENT CALENDAR CREAM,0.2220699630592816
14731,22438,BALLOON ART MAKE YOUR OWN FLOWERS,0.22096787207254365
14731,22821,GIFT BAG PSYCHEDELIC APPLES,0.21904846222730398
14737,84970S,HANGING HEART ZINC T-LIGHT HOLDER,0.34704900463161453
14737,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,0.06826147292462344
14737,17084J,LOVE POTION MASALA INCENSE,0.05723898513889476
14737,22717,CARD DOG AND BALL ,0.05723898513889476
14737,84531A,PINK KNITTED EGG COSY,0.05723898513889476
14737,21398,RED POLKADOT COFFEE  MUG,0.05552997214842887
14737,22425,ENAMEL COLANDER CREAM,0.049570415217122826
14737,20998,ROSE DU SUD OVEN GLOVE,0.04762571443241685
14737,23152,IVORY SWEETHEART WIRE LETTER RACK ,0.04468762381803793
14737,21520,BOOZE & WOMEN GREETING CARD ,0.043268605707210694
14737,21313,GLASS HEART T-LIGHT HOLDER ,0.04324715906118074
14737,22983,CARD BILLBOARD FONT,0.04047407453994851
