CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,CustomerLifetime,PurchaseCount,AvgBasketSize,AvgQuantityPerOrder,MeanGapDays,PurchaseConsistency,ActiveMonths,PurchaseVelocity,AvgSpendPerMonth,RepeatPurchaseRatio,Churn,PredictedChurn
14066,176,1,30.299999999999997,15.149999999999999,18,2,0,2,18.0,9.0,0.0,0.0,1,1.0,30.299999999999997,2.0,1,1
14067,6,1,2.1,2.1,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,2.1,1.0,0,1
14071,169,2,42.099999999999994,10.524999999999999,38,4,4,4,19.0,9.5,1.3333333333333333,2.3094010767585034,1,2.0,42.099999999999994,2.0,0,1
14075,170,1,86.64,21.66,55,4,0,4,55.0,13.75,0.0,0.0,1,1.0,86.64,4.0,0,1
14076,38,1,1.67,0.835,2,2,0,2,2.0,1.0,0.0,0.0,1,1.0,1.67,2.0,1,1
14077,183,1,11.849999999999998,5.924999999999999,7,2,0,2,7.0,3.5,0.0,0.0,1,1.0,11.849999999999998,2.0,1,1
14079,34,1,20.45,10.225,26,2,0,2,26.0,13.0,0.0,0.0,1,1.0,20.45,2.0,1,1
14081,211,2,25.27,5.054,30,5,67,5,15.0,6.0,16.75,33.5,2,0.8955223880597015,11.314925373134328,2.5,1,1
14082,274,1,27.150000000000002,13.575000000000001,39,2,0,2,39.0,19.5,0.0,0.0,1,1.0,27.150000000000002,2.0,1,1
14083,263,3,32.7,3.6333333333333337,12,9,17,9,4.0,1.3333333333333333,2.125,6.010407640085654,1,3.0,32.7,3.0,0,1
14100,47,1,14.2,7.1,4,2,0,2,4.0,2.0,0.0,0.0,1,1.0,14.2,2.0,1,1
14101,204,1,299.46000000000004,149.73000000000002,114,2,0,2,114.0,57.0,0.0,0.0,1,1.0,299.46000000000004,2.0,1,1
14104,75,1,1.65,1.65,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1.65,1.0,1,1
14105,148,1,82.14,16.428,58,5,0,5,58.0,11.6,0.0,0.0,1,1.0,82.14,5.0,1,1
14108,11,1,19.560000000000002,9.780000000000001,36,2,0,2,36.0,18.0,0.0,0.0,1,1.0,19.560000000000002,2.0,1,1
14116,2,1,25.08,12.54,28,2,0,2,28.0,14.0,0.0,0.0,1,1.0,25.08,2.0,0,1
14127,32,1,15.9,15.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,15.9,1.0,1,1
14128,165,1,21.0,10.5,50,2,0,2,50.0,25.0,0.0,0.0,1,1.0,21.0,2.0,1,1
14130,228,1,25.0,6.25,10,4,0,4,10.0,2.5,0.0,0.0,1,1.0,25.0,4.0,1,1
14133,39,1,30.0,30.0,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,30.0,1.0,1,1
14141,14,1,24.96,24.96,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,24.96,1.0,0,1
14142,282,1,24.660000000000004,12.330000000000002,30,2,0,2,30.0,15.0,0.0,0.0,1,1.0,24.660000000000004,2.0,1,1
14143,43,1,15.0,15.0,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,15.0,1.0,1,1
14150,269,1,20.4,20.4,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,20.4,1.0,0,1
14152,143,1,4.32,4.32,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,4.32,1.0,1,1
14154,148,2,54.3,13.575,20,4,0,4,10.0,5.0,0.0,0.0,1,2.0,54.3,2.0,1,1
14157,194,1,6.6899999999999995,3.3449999999999998,13,2,0,2,13.0,6.5,0.0,0.0,1,1.0,6.6899999999999995,2.0,0,1
14162,202,1,9.9,9.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,9.9,1.0,1,1
14165,185,1,5.1,5.1,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,5.1,1.0,1,1
14167,240,1,8.5,8.5,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,8.5,1.0,1,1
14171,7,1,24.3,4.86,8,5,0,5,8.0,1.6,0.0,0.0,1,1.0,24.3,5.0,1,1
14175,80,2,45.0,15.0,43,3,158,3,21.5,14.333333333333334,79.0,111.72287142747452,2,0.379746835443038,8.544303797468354,1.5,0,1
14177,89,1,9.9,9.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,9.9,1.0,0,1
14188,63,2,83.6,41.8,40,2,60,2,20.0,20.0,60.0,0.0,2,1.0,41.8,1.0,1,1
14193,179,1,55.199999999999996,27.599999999999998,32,2,0,2,32.0,16.0,0.0,0.0,1,1.0,55.199999999999996,2.0,0,1
14199,127,1,175.2,175.2,16,1,0,1,16.0,16.0,0.0,0.0,1,1.0,175.2,1.0,1,1
14201,125,1,16.5,16.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,16.5,1.0,1,1
14206,148,1,67.19999999999999,22.399999999999995,48,3,0,3,48.0,16.0,0.0,0.0,1,1.0,67.19999999999999,3.0,1,1
14215,96,2,35.4,17.7,36,2,181,2,18.0,18.0,181.0,0.0,2,0.3314917127071823,5.8674033149171265,1.0,0,1
14220,267,1,14.850000000000001,14.850000000000001,3,1,0,1,3.0,3.0,0.0,0.0,1,1.0,14.850000000000001,1.0,1,1
14222,86,1,53.3,17.766666666666666,42,3,0,3,42.0,14.0,0.0,0.0,1,1.0,53.3,3.0,1,1
14223,67,1,35.4,17.7,36,2,0,2,36.0,18.0,0.0,0.0,1,1.0,35.4,2.0,1,1
14226,119,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,0,1
14229,201,1,76.5,76.5,18,1,0,1,18.0,18.0,0.0,0.0,1,1.0,76.5,1.0,1,1
14231,141,2,55.35000000000001,18.450000000000003,13,3,56,3,6.5,4.333333333333333,28.0,39.59797974644666,2,1.0714285714285714,29.65178571428572,1.5,1,1
14233,121,2,91.1,30.366666666666664,54,3,105,3,27.0,18.0,52.5,74.24621202458749,2,0.5714285714285714,26.02857142857143,1.5,0,1
14237,282,1,51.6,25.8,8,2,0,2,8.0,4.0,0.0,0.0,1,1.0,51.6,2.0,1,1
14241,93,1,13.200000000000001,13.200000000000001,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,13.200000000000001,1.0,1,1
14242,144,1,25.5,25.5,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,25.5,1.0,1,1
14247,187,1,6.6,3.3,4,1,0,2,4.0,2.0,0.0,0.0,1,1.0,6.6,2.0,1,1
14248,227,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,1,1
14256,274,1,24.650000000000002,12.325000000000001,11,2,0,2,11.0,5.5,0.0,0.0,1,1.0,24.650000000000002,2.0,1,1
14262,66,1,40.199999999999996,20.099999999999998,20,2,0,2,20.0,10.0,0.0,0.0,1,1.0,40.199999999999996,2.0,0,1
14264,64,1,16.5,16.5,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,16.5,1.0,1,1
14265,58,1,10.5,10.5,25,1,0,1,25.0,25.0,0.0,0.0,1,1.0,10.5,1.0,1,1
14270,241,1,67.6,16.9,12,4,0,4,12.0,3.0,0.0,0.0,1,1.0,67.6,4.0,1,1
14272,163,1,35.4,17.7,12,2,0,2,12.0,6.0,0.0,0.0,1,1.0,35.4,2.0,1,1
14273,45,1,15.299999999999999,15.299999999999999,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,15.299999999999999,1.0,1,1
14277,121,1,35.9,11.966666666666667,18,3,0,3,18.0,6.0,0.0,0.0,1,1.0,35.9,3.0,0,1
14280,106,1,33.15,16.575,9,2,0,2,9.0,4.5,0.0,0.0,1,1.0,33.15,2.0,1,1
14288,122,1,45.0,45.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,45.0,1.0,1,1
14289,44,2,57.660000000000004,28.830000000000002,18,2,64,2,9.0,9.0,64.0,0.0,2,0.9375,27.028125000000003,1.0,1,1
14290,271,1,33.0,16.5,12,2,0,2,12.0,6.0,0.0,0.0,1,1.0,33.0,2.0,0,1
14293,278,1,44.550000000000004,44.550000000000004,9,1,0,1,9.0,9.0,0.0,0.0,1,1.0,44.550000000000004,1.0,0,1
14301,26,1,45.9,45.9,18,1,0,1,18.0,18.0,0.0,0.0,1,1.0,45.9,1.0,1,1
14304,132,1,12.600000000000001,12.600000000000001,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,12.600000000000001,1.0,1,1
14305,44,1,50.28,16.76,28,3,0,3,28.0,9.333333333333334,0.0,0.0,1,1.0,50.28,3.0,1,1
14311,152,1,31.220000000000002,15.610000000000001,14,2,0,2,14.0,7.0,0.0,0.0,1,1.0,31.220000000000002,2.0,1,1
14312,246,1,19.35,19.35,3,1,0,1,3.0,3.0,0.0,0.0,1,1.0,19.35,1.0,0,1
14320,116,1,48.00000000000001,24.000000000000004,18,2,0,2,18.0,9.0,0.0,0.0,1,1.0,48.00000000000001,2.0,1,1
14321,86,1,8.4,8.4,20,1,0,1,20.0,20.0,0.0,0.0,1,1.0,8.4,1.0,0,1
14327,72,1,34.5,17.25,14,2,0,2,14.0,7.0,0.0,0.0,1,1.0,34.5,2.0,1,1
14331,44,1,33.5,16.75,12,2,0,2,12.0,6.0,0.0,0.0,1,1.0,33.5,2.0,1,1
14338,105,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,1,1
14341,39,2,33.0,16.5,12,2,188,2,6.0,6.0,188.0,0.0,2,0.3191489361702128,5.26595744680851,1.0,0,1
14342,119,1,20.4,20.4,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,20.4,1.0,0,1
14350,183,1,37.67999999999999,18.839999999999996,24,2,0,2,24.0,12.0,0.0,0.0,1,1.0,37.67999999999999,2.0,1,1
14352,144,1,120.72000000000001,30.180000000000003,72,4,0,4,72.0,18.0,0.0,0.0,1,1.0,120.72000000000001,4.0,1,1
14355,275,1,10.4,10.4,16,1,0,1,16.0,16.0,0.0,0.0,1,1.0,10.4,1.0,1,1
14371,204,1,19.8,19.8,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,19.8,1.0,1,1
14375,94,1,14.51,2.902,18,5,0,5,18.0,3.6,0.0,0.0,1,1.0,14.51,5.0,1,1
14377,100,1,75.0,75.0,60,1,0,1,60.0,60.0,0.0,0.0,1,1.0,75.0,1.0,1,1
14387,18,1,7.6499999999999995,7.6499999999999995,3,1,0,1,3.0,3.0,0.0,0.0,1,1.0,7.6499999999999995,1.0,0,1
14389,100,1,20.8,20.8,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,20.8,1.0,0,1
14393,127,1,13.3,13.3,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,13.3,1.0,1,1
14396,280,1,13.850000000000001,3.4625000000000004,5,4,0,4,5.0,1.25,0.0,0.0,1,1.0,13.850000000000001,4.0,0,1
14400,58,1,15.6,15.6,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,15.6,1.0,1,1
14403,156,1,62.5,62.5,50,1,0,1,50.0,50.0,0.0,0.0,1,1.0,62.5,1.0,1,1
14409,32,2,61.1,30.55,30,2,195,2,15.0,15.0,195.0,0.0,2,0.3076923076923077,9.4,1.0,0,1
14413,271,1,25.5,8.5,30,3,0,3,30.0,10.0,0.0,0.0,1,1.0,25.5,3.0,1,1
14418,17,1,1.7,1.7,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,1.7,1.0,0,1
14419,162,2,16.599999999999998,4.1499999999999995,12,3,112,4,6.0,3.0,37.333333333333336,64.66323014923809,2,0.5357142857142857,4.446428571428571,2.0,0,1
14421,121,1,20.4,20.4,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,20.4,1.0,1,1
14422,79,1,66.3,11.049999999999999,42,6,0,6,42.0,7.0,0.0,0.0,1,1.0,66.3,6.0,0,1
14428,234,1,16.5,8.25,2,2,0,2,2.0,1.0,0.0,0.0,1,1.0,16.5,2.0,0,1
14431,212,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,1,1
14439,229,1,17.0,17.0,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,17.0,1.0,1,1
14441,165,1,24.96,24.96,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,24.96,1.0,1,1
14443,219,1,12.600000000000001,12.600000000000001,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,12.600000000000001,1.0,0,1
14446,156,1,27.48,3.9257142857142857,20,7,0,7,20.0,2.857142857142857,0.0,0.0,1,1.0,27.48,7.0,0,1
14450,152,1,30.25,10.083333333333334,9,3,0,3,9.0,3.0,0.0,0.0,1,1.0,30.25,3.0,1,1
14451,104,1,9.95,3.3166666666666664,5,3,0,3,5.0,1.6666666666666667,0.0,0.0,1,1.0,9.95,3.0,0,1
14453,99,1,6.75,6.75,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,6.75,1.0,1,1
14456,40,1,55.96,3.9971428571428573,38,14,0,14,38.0,2.7142857142857144,0.0,0.0,1,1.0,55.96,14.0,0,1
14460,81,1,54.96,27.48,120,2,0,2,120.0,60.0,0.0,0.0,1,1.0,54.96,2.0,1,1
14465,156,2,32.13,4.01625,8,7,0,8,4.0,1.0,0.0,0.0,1,2.0,32.13,4.0,1,1
14466,96,2,133.2,44.4,56,3,185,3,28.0,18.666666666666668,92.5,130.8147545195113,2,0.3243243243243243,21.599999999999998,1.5,1,1
14467,222,1,3.75,3.75,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,3.75,1.0,0,1
14470,197,1,7.9,7.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,7.9,1.0,0,1
14475,95,2,149.1,49.699999999999996,34,3,118,3,17.0,11.333333333333334,59.0,83.43860018001261,2,0.5084745762711864,37.90677966101695,1.5,1,1
14476,166,1,9.2,4.6,4,2,0,2,4.0,2.0,0.0,0.0,1,1.0,9.2,2.0,1,1
14477,93,1,179.0,179.0,100,1,0,1,100.0,100.0,0.0,0.0,1,1.0,179.0,1.0,1,1
14481,74,2,40.5,20.25,14,2,122,2,7.0,7.0,122.0,0.0,2,0.49180327868852464,9.959016393442624,1.0,1,1
14482,148,1,20.8,20.8,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,20.8,1.0,0,1
14487,277,1,51.0,51.0,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,51.0,1.0,0,1
14489,116,1,16.5,16.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,16.5,1.0,1,1
14491,84,2,61.8,30.9,28,2,197,2,14.0,14.0,197.0,0.0,2,0.30456852791878175,9.411167512690355,1.0,1,1
14493,64,1,10.2,10.2,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,10.2,1.0,0,1
14496,282,1,29.9,29.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,29.9,1.0,1,1
14497,218,1,44.56,14.853333333333333,32,3,0,3,32.0,10.666666666666666,0.0,0.0,1,1.0,44.56,3.0,1,1
14501,93,1,34.8,34.8,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,34.8,1.0,1,1
14503,88,1,94.05,15.674999999999999,47,6,0,6,47.0,7.833333333333333,0.0,0.0,1,1.0,94.05,6.0,0,1
14512,97,2,29.95,14.975,5,2,44,2,2.5,2.5,44.0,0.0,2,1.3636363636363638,20.420454545454547,1.0,1,1
14513,198,1,3.95,3.95,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,3.95,1.0,1,1
14514,110,1,12.75,12.75,5,1,0,1,5.0,5.0,0.0,0.0,1,1.0,12.75,1.0,0,1
14515,128,1,8.5,8.5,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,8.5,1.0,0,1
14522,1,2,91.25,45.625,25,2,105,2,12.5,12.5,105.0,0.0,2,0.5714285714285714,26.071428571428573,1.0,1,1
14524,145,2,15.600000000000001,3.9000000000000004,14,4,124,4,7.0,3.5,41.333333333333336,71.59143337951359,2,0.48387096774193544,3.7741935483870965,2.0,0,1
14529,19,1,2.9099999999999997,1.4549999999999998,4,2,0,2,4.0,2.0,0.0,0.0,1,1.0,2.9099999999999997,2.0,0,1
14536,169,1,8.5,8.5,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,8.5,1.0,1,1
14543,162,1,4.95,4.95,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,4.95,1.0,1,1
14549,220,1,24.75,6.1875,15,4,0,4,15.0,3.75,0.0,0.0,1,1.0,24.75,4.0,1,1
14551,113,1,14.850000000000001,14.850000000000001,3,1,0,1,3.0,3.0,0.0,0.0,1,1.0,14.850000000000001,1.0,1,1
14552,61,1,5.55,2.775,3,2,0,2,3.0,1.5,0.0,0.0,1,1.0,5.55,2.0,1,1
14553,128,2,13.7,4.566666666666666,8,3,120,3,4.0,2.6666666666666665,60.0,84.8528137423857,2,0.5,3.425,1.5,0,1
14555,211,1,5.8,5.8,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,5.8,1.0,1,1
14561,71,1,11.9,11.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,11.9,1.0,1,1
14570,190,1,0.85,0.85,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,0.85,1.0,1,1
14577,73,1,16.8,5.6000000000000005,8,3,0,3,8.0,2.6666666666666665,0.0,0.0,1,1.0,16.8,3.0,0,1
14586,186,1,12.600000000000001,12.600000000000001,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,12.600000000000001,1.0,1,1
14591,122,1,7.15,2.3833333333333333,3,3,0,3,3.0,1.0,0.0,0.0,1,1.0,7.15,3.0,0,1
14593,108,1,3.3,3.3,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,3.3,1.0,0,1
14594,282,1,35.5,8.875,20,4,0,4,20.0,5.0,0.0,0.0,1,1.0,35.5,4.0,0,1
14600,215,1,19.9,19.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,19.9,1.0,1,1
14607,170,1,165.0,165.0,100,1,0,1,100.0,100.0,0.0,0.0,1,1.0,165.0,1.0,0,1
14616,152,1,158.4,158.4,32,1,0,1,32.0,32.0,0.0,0.0,1,1.0,158.4,1.0,1,1
14620,115,2,33.0,16.5,12,2,78,2,6.0,6.0,78.0,0.0,2,0.7692307692307692,12.692307692307692,1.0,1,1
14621,96,1,16.5,16.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,16.5,1.0,0,1
14622,94,1,1.45,1.45,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,1.45,1.0,1,1
14631,144,2,32.7,16.35,10,2,63,2,5.0,5.0,63.0,0.0,2,0.9523809523809523,15.571428571428573,1.0,0,1
14633,175,1,19.9,19.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,19.9,1.0,1,1
14636,178,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,1,1
14640,137,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,0,1
14643,267,1,5.04,5.04,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,5.04,1.0,1,1
14647,110,1,12.88,6.44,4,2,0,2,4.0,2.0,0.0,0.0,1,1.0,12.88,2.0,1,1
14649,121,1,8.379999999999999,4.1899999999999995,16,2,0,2,16.0,8.0,0.0,0.0,1,1.0,8.379999999999999,2.0,0,1
14651,120,1,25.1,6.275,19,4,0,4,19.0,4.75,0.0,0.0,1,1.0,25.1,4.0,0,1
14653,247,1,10.5,10.5,25,1,0,1,25.0,25.0,0.0,0.0,1,1.0,10.5,1.0,0,1
14655,131,1,179.0,179.0,100,1,0,1,100.0,100.0,0.0,0.0,1,1.0,179.0,1.0,0,1
14657,64,2,9.45,4.725,7,2,171,2,3.5,3.5,171.0,0.0,2,0.3508771929824561,1.657894736842105,1.0,0,1
14658,26,1,45.85,22.925,3,2,0,2,3.0,1.5,0.0,0.0,1,1.0,45.85,2.0,0,1
14660,10,1,8.7,8.7,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,8.7,1.0,1,1
14665,220,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,0,1
14670,189,2,7.539999999999999,1.5079999999999998,10,5,0,5,5.0,2.0,0.0,0.0,1,2.0,7.539999999999999,2.5,1,1
14672,144,2,56.15,14.0375,61,4,101,4,30.5,15.25,33.666666666666664,58.312377188152205,2,0.594059405940594,16.678217821782177,2.0,1,1
14673,277,1,11.399999999999999,11.399999999999999,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,11.399999999999999,1.0,0,1
14687,16,1,30.0,30.0,8,1,0,1,8.0,8.0,0.0,0.0,1,1.0,30.0,1.0,1,1
14690,61,1,6.25,3.125,2,2,0,2,2.0,1.0,0.0,0.0,1,1.0,6.25,2.0,0,1
14691,6,2,38.1,19.05,14,2,116,2,7.0,7.0,116.0,0.0,2,0.5172413793103449,9.85344827586207,1.0,0,1
14693,174,1,20.65,10.325,7,2,0,2,7.0,3.5,0.0,0.0,1,1.0,20.65,2.0,1,1
14697,127,1,11.889999999999999,5.944999999999999,8,2,0,2,8.0,4.0,0.0,0.0,1,1.0,11.889999999999999,2.0,1,1
14699,123,1,10.4,10.4,16,1,0,1,16.0,16.0,0.0,0.0,1,1.0,10.4,1.0,1,1
14700,147,1,20.650000000000002,20.650000000000002,7,1,0,1,7.0,7.0,0.0,0.0,1,1.0,20.650000000000002,1.0,0,1
14708,278,1,10.08,10.08,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,10.08,1.0,0,1
14716,58,1,22.740000000000002,11.370000000000001,38,2,0,2,38.0,19.0,0.0,0.0,1,1.0,22.740000000000002,2.0,0,1
14722,56,1,11.350000000000001,5.675000000000001,5,2,0,2,5.0,2.5,0.0,0.0,1,1.0,11.350000000000001,2.0,1,1
14723,267,2,23.16,7.72,5,3,13,3,2.5,1.6666666666666667,6.5,9.192388155425117,1,2.0,23.16,1.5,0,1
14727,183,1,15.0,15.0,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,15.0,1.0,1,1
14729,283,1,12.05,3.0125,7,4,0,4,7.0,1.75,0.0,0.0,1,1.0,12.05,4.0,1,1
14731,115,2,22.99,7.663333333333333,39,3,6,3,19.5,13.0,3.0,4.242640687119285,1,2.0,22.99,1.5,0,1
14737,38,1,217.5,108.75,54,2,0,2,54.0,27.0,0.0,0.0,1,1.0,217.5,2.0,1,1
14739,276,1,100.80000000000001,100.80000000000001,48,1,0,1,48.0,48.0,0.0,0.0,1,1.0,100.80000000000001,1.0,0,1
14745,94,1,20.8,20.8,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,20.8,1.0,1,1
14747,158,1,33.9,33.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,33.9,1.0,1,1
14754,205,1,10.2,10.2,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,10.2,1.0,0,1
14758,115,2,50.7,16.900000000000002,16,3,53,3,8.0,5.333333333333333,26.5,37.476659402887016,2,1.1320754716981132,28.698113207547173,1.5,1,1
14759,142,1,43.5,21.75,10,2,0,2,10.0,5.0,0.0,0.0,1,1.0,43.5,2.0,0,1
14762,173,1,63.900000000000006,21.3,85,3,0,3,85.0,28.333333333333332,0.0,0.0,1,1.0,63.900000000000006,3.0,1,1
14765,85,1,13.9,13.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,13.9,1.0,0,1
14770,141,2,47.519999999999996,15.839999999999998,32,3,90,3,16.0,10.666666666666666,45.0,63.63961030678928,2,0.6666666666666666,15.839999999999998,1.5,1,1
14772,21,1,11.5,11.5,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,11.5,1.0,1,1
14779,190,2,21.1,7.033333333333334,8,3,43,3,4.0,2.6666666666666665,21.5,30.405591591021544,2,1.3953488372093024,14.72093023255814,1.5,1,1
14782,229,1,25.200000000000003,25.200000000000003,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,25.200000000000003,1.0,1,1
14790,29,1,4.68,4.68,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,4.68,1.0,1,1
14794,243,1,16.95,16.95,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,16.95,1.0,1,1
14795,75,1,31.8,31.8,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,31.8,1.0,1,1
14803,71,1,8.6,4.3,4,2,0,2,4.0,2.0,0.0,0.0,1,1.0,8.6,2.0,1,1
14813,279,1,8.4,8.4,4,1,0,1,4.0,4.0,0.0,0.0,1,1.0,8.4,1.0,1,1
14818,163,1,22.450000000000003,7.483333333333334,7,3,0,3,7.0,2.3333333333333335,0.0,0.0,1,1.0,22.450000000000003,3.0,1,1
14820,82,1,11.399999999999999,11.399999999999999,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,11.399999999999999,1.0,0,1
14823,103,1,2.95,2.95,1,1,0,1,1.0,1.0,0.0,0.0,1,1.0,2.95,1.0,1,1
14824,0,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,1,1
14828,106,1,92.5,92.5,50,1,0,1,50.0,50.0,0.0,0.0,1,1.0,92.5,1.0,1,1
14829,93,1,19.799999999999997,19.799999999999997,12,1,0,1,12.0,12.0,0.0,0.0,1,1.0,19.799999999999997,1.0,1,1
14834,29,1,27.04,27.04,16,1,0,1,16.0,16.0,0.0,0.0,1,1.0,27.04,1.0,0,1
14837,111,1,30.0,15.0,18,2,0,2,18.0,9.0,0.0,0.0,1,1.0,30.0,2.0,1,1
14841,198,1,15.600000000000001,15.600000000000001,24,1,0,1,24.0,24.0,0.0,0.0,1,1.0,15.600000000000001,1.0,0,1
14847,58,1,35.8,17.9,22,2,0,2,22.0,11.0,0.0,0.0,1,1.0,35.8,2.0,1,1
14850,221,1,31.2,31.2,16,1,0,1,16.0,16.0,0.0,0.0,1,1.0,31.2,1.0,1,1
14851,165,1,51.0,12.75,32,4,0,4,32.0,8.0,0.0,0.0,1,1.0,51.0,4.0,1,1
14857,57,1,30.5,15.25,6,2,0,2,6.0,3.0,0.0,0.0,1,1.0,30.5,2.0,0,1
14866,50,1,2.5,1.25,2,2,0,2,2.0,1.0,0.0,0.0,1,1.0,2.5,2.0,0,1
14867,128,2,81.5,20.375,26,4,117,4,13.0,6.5,39.0,67.54998149518622,2,0.5128205128205129,20.897435897435898,2.0,1,1
14869,12,1,21.21,7.07,21,3,0,3,21.0,7.0,0.0,0.0,1,1.0,21.21,3.0,0,1
14871,87,2,8.2,4.1,2,2,182,2,1.0,1.0,182.0,0.0,2,0.32967032967032966,1.3516483516483515,1.0,1,1
14873,119,1,21.9,21.9,2,1,0,1,2.0,2.0,0.0,0.0,1,1.0,21.9,1.0,1,1
14883,73,2,21.060000000000002,10.530000000000001,34,2,47,2,17.0,17.0,47.0,0.0,2,1.2765957446808511,13.442553191489363,1.0,0,1
14885,41,1,106.19999999999999,35.4,108,3,0,3,108.0,36.0,0.0,0.0,1,1.0,106.19999999999999,3.0,1,1
14886,162,1,17.700000000000003,17.700000000000003,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,17.700000000000003,1.0,1,1
14888,116,1,16.5,16.5,10,1,0,1,10.0,10.0,0.0,0.0,1,1.0,16.5,1.0,1,1
14891,97,1,11.7,11.7,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,11.7,1.0,1,1
14897,206,1,30.0,15.0,24,2,0,2,24.0,12.0,0.0,0.0,1,1.0,30.0,2.0,0,1
14901,31,1,12.48,12.48,6,1,0,1,6.0,6.0,0.0,0.0,1,1.0,12.48,1.0,0,1
